Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
19-November-2018,1898.00,1907.00,1872.95,1898.35,1892.552268068799572230,44884,1622,84945316.00,16977,37.82,34.05,0.35
16-November-2018,1860.00,1893.00,1852.00,1887.55,1879.766563474194665742,461920,2247,868301771.00,408305,88.39,41.00,27.55
15-November-2018,1840.00,1857.20,1825.00,1852.20,1847.587131288917473031,34207,1593,63200413.00,10839,31.69,32.20,12.20
14-November-2018,1837.00,1849.45,1830.00,1838.45,1839.528973169729348910,34066,1577,62665394.00,12739,37.40,19.45,1.45
13-November-2018,1802.40,1830.00,1784.10,1824.05,1811.028446005267778753,34170,1595,61882842.00,10761,31.49,45.90,21.65
12-November-2018,1824.00,1837.00,1790.00,1795.05,1813.268559298496210768,50406,2036,91399615.00,15719,31.18,47.00,-28.95
9-November-2018,1816.00,1832.60,1780.00,1816.90,1817.322472160356347438,44900,2068,81597779.00,11403,25.40,52.60,0.90
7-November-2018,1818.00,1819.80,1810.00,1815.30,1815.308803698709304565,10382,558,18846536.00,5172,49.82,9.80,-2.70
6-November-2018,1795.20,1814.25,1784.90,1802.45,1798.815446740395809080,54976,1793,98891678.00,10399,18.92,29.35,7.25
5-November-2018,1817.00,1824.00,1775.00,1795.65,1804.084551617118588696,97952,2283,176713690.00,64478,65.83,49.00,-21.35
2-November-2018,1799.00,1834.45,1766.80,1822.30,1805.782941140030266290,112997,4612,204048055.00,26667,23.60,67.65,23.30
1-November-2018,1775.05,1795.75,1750.60,1761.70,1763.270990334395050622,217886,5111,384192063.00,116754,53.58,45.15,-13.35
31-October-2018,1672.05,1774.70,1672.05,1769.55,1713.651744501809714978,756749,5263,1296804244.00,652655,86.24,102.65,97.50
30-October-2018,1700.10,1709.50,1663.85,1672.80,1680.861374125192295192,92306,4312,155153590.00,21758,23.57,45.65,-27.30
29-October-2018,1700.00,1717.40,1653.55,1697.55,1678.857980198019801980,75750,3323,127173492.00,19080,25.19,63.85,-2.45
26-October-2018,1700.00,1719.50,1676.75,1701.40,1700.399245484338083987,131210,2819,223109385.00,83429,63.58,42.75,1.40
25-October-2018,1715.00,1739.05,1685.10,1693.25,1708.351175944010416666,49152,2434,83968877.00,16146,32.85,53.95,-21.75
24-October-2018,1699.00,1747.90,1699.00,1740.40,1726.545394858672412922,59401,2250,102558523.00,15790,26.58,48.90,41.40
23-October-2018,1650.00,1706.65,1646.00,1689.90,1690.310151233910476828,197178,3168,333291975.00,136219,69.08,60.65,39.90
22-October-2018,1685.00,1689.20,1650.40,1660.20,1668.702142282853956480,77114,3376,128680297.00,22677,29.41,38.80,-24.80
19-October-2018,1748.00,1761.25,1653.00,1661.30,1693.295800581594686916,78749,4225,133345351.00,24588,31.22,108.25,-86.70
17-October-2018,1775.00,1776.00,1729.95,1736.30,1751.084182567215958369,36896,1557,64608002.00,8099,21.95,46.05,-38.70
16-October-2018,1735.00,1773.80,1718.55,1756.90,1755.220316194538457972,64707,3015,113575041.00,18661,28.84,55.25,21.90
