"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12450","0","0","0","33.55","0","13.15","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12500","5","5.4","2.95","3.55","3.25","3.55","77","722.08",".2","122100","-300","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12600","0","0","0","0.2","0.2","9.4","0","0","0","3150","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12700","0","0","0","2.7","2.7","7.5","0","0","0","300","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12800","0","0","0","82.2","0","5.95","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","12900","0","0","0","7.4","7.4","4.7","0","0","0","300","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","13000","1.85","2","1.7","1.75","1.7","1.75","42","409.56",".06","62850","2100","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","13100","0","0","0","33.85","0","2.9","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","13200","0","0","0","40.5","0","2.25","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","13300","0","0","0","42.85","0","1.75","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","13400","0","0","0","45.1","0","1.35","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","13500","1.8","2.4","1.8","2","2","2","6","60.76",".01","17475","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","13600","0","0","0","1.8","0","0.8","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","13700","0","0","0","3.1","0","0.65","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","13800","0","0","0","1.7","1.7","0.5","0","0","0","0","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","13900","0","0","0","0.1","0.1","0.35","0","0","0","150","0","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","14000","1","1.1","1","1","1","1","123","1291.59",".09","105975","75","-"
"NIFTY","01-Nov-2018","27-Dec-2018","CE","14100","0","0","0","1.65","0","0.2","0","0","0","0","0","-"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","12450","0","0","0","33.55","0","22.1","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","12500","3.4","3.95","2.85","2.85","2.85","2.85","72","675.19",".19","123900","1800","10553"
